port_6,port_7,port_8,port_9,port_10,port_11,port_12,port_13,port_14,port_15,port_16,port_17,port_18,port_19,port_20,port_21,port_22,port_23,port_24,port_25,port_26,port_27,port_28,port_29,port_31,port_32,time,lap_#,event_label
-26.2937924528,-27.1378886792,-26.881509434,-26.3511603774,-22.9121509434,-25.725245283,-26.4229792453,-25.5341509434,-26.0636037736,-26.4498584906,-26.6144554717,-22.7182037736,-26.1321830189,-25.8423283019,-26.7653018868,-26.5035396226,-26.2076169811,-26.0710283019,-27.0817169811,-23.9617075472,-22.9756603774,-22.6631698113,-22.5697679245,-23.0245226415,-21.3947056604,-21.4763811321,749.01,lap_1,event_1
-27.8307924528,-28.2551886792,-28.919509434,-26.5299603774,-23.2714509434,-26.580245283,-26.9623792453,-25.8771509434,-27.3156037736,-27.1825584906,-26.9694554717,-23.0502037736,-26.1321830189,-25.8423283019,-26.9395018868,-27.0325396226,-26.3915169811,-26.0710283019,-27.2627169811,-23.6163075472,-22.9756603774,-21.3704698113,-21.7228679245,-21.6891226415,-21.0592056604,-20.8107811321,749.33,lap_1,event_1
-27.8307924528,-28.2551886792,-28.240509434,-26.1724603774,-23.8105509434,-26.409245283,-26.7825792453,-25.8771509434,-27.3156037736,-27.1825584906,-27.1464554717,-22.8842037736,-26.1321830189,-26.1991283019,-26.7653018868,-26.6805396226,-26.2076169811,-25.7123283019,-25.6301169811,-24.3071075472,-23.1446603774,-22.3397698113,-22.5697679245,-22.6906226415,-22.5689056604,-22.6412811321,749.65,lap_1,event_1
-26.4647924528,-26.9515886792,-26.712509434,-25.0999603774,-22.5528509434,-25.212245283,-25.3442792453,-24.3321509434,-24.8105037736,-25.7172584906,-25.3724554717,-22.2202037736,-25.9617830189,-24.5934283019,-25.7199018868,-25.4455396226,-25.1041169811,-24.9947283019,-25.9930169811,-23.4437075472,-21.4540603774,-20.7243698113,-21.0452679245,-21.3552226415,-19.3818056604,-19.1467811321,749.97,lap_1,event_1
-26.2937924528,-26.5788886792,-26.372509434,-24.0275603774,-22.1934509434,-24.869245283,-24.8049792453,-24.1601509434,-25.8846037736,-26.0835584906,-25.5494554717,-22.3862037736,-26.6430830189,-25.3070283019,-26.2426018868,-25.2695396226,-25.8397169811,-24.8153283019,-24.9042169811,-22.2349075472,-21.6231603774,-20.7243698113,-21.0452679245,-21.0214226415,-20.3883056604,-19.9787811321,750.29,lap_1,event_1
-25.9517924528,-26.7652886792,-27.051509434,-25.2787603774,-21.8341509434,-25.383245283,-25.7038792453,-24.5031509434,-25.5266037736,-25.9004584906,-25.7264554717,-22.5522037736,-26.3024830189,-25.3070283019,-26.9395018868,-26.8565396226,-26.7593169811,-26.0710283019,-26.5373169811,-24.3071075472,-22.6374603774,-21.8551698113,-21.7228679245,-22.1898226415,-21.3947056604,-21.6427811321,750.61,lap_1,event_1
-25.7817924528,-26.2062886792,-26.372509434,-24.5637603774,-21.6544509434,-24.356245283,-24.8049792453,-24.3321509434,-25.1686037736,-25.1677584906,-25.5494554717,-21.3912037736,-24.4288830189,-23.8797283019,-25.3715018868,-25.2695396226,-24.7363169811,-24.4565283019,-25.0857169811,-22.7529075472,-21.7921603774,-20.7243698113,-20.5370679245,-20.6875226415,-20.0528056604,-20.1451811321,750.93,lap_1,event_1
-27.1477924528,-26.9515886792,-27.391509434,-25.2787603774,-22.1934509434,-24.698245283,-24.9846792453,-24.5031509434,-25.1686037736,-25.1677584906,-25.3724554717,-22.7182037736,-25.7914830189,-25.6639283019,-26.0684018868,-25.9745396226,-26.3915169811,-25.8917283019,-26.3559169811,-23.9617075472,-22.6374603774,-22.1781698113,-21.8921679245,-22.3568226415,-21.2270056604,-21.1435811321,751.25,lap_1,event_1
-27.1477924528,-28.0691886792,-28.409509434,-26.5299603774,-23.4511509434,-26.409245283,-27.1420792453,-25.8771509434,-27.3156037736,-27.1825584906,-26.7914554717,-23.0502037736,-27.3242830189,-26.7344283019,-27.4622018868,-27.3855396226,-27.4949169811,-26.6092283019,-26.7188169811,-23.6163075472,-22.4683603774,-22.0166698113,-21.7228679245,-21.8560226415,-20.7238056604,-20.3115811321,751.57,lap_1,event_1
-27.3177924528,-27.1378886792,-27.560509434,-26.3511603774,-22.9121509434,-25.554245283,-26.0633792453,-25.1901509434,-25.8846037736,-25.9004584906,-26.4364554717,-23.3812037736,-25.9617830189,-25.8423283019,-26.4168018868,-27.2095396226,-26.9432169811,-26.0710283019,-26.3559169811,-25.3432075472,-23.1446603774,-22.1781698113,-22.5697679245,-23.1914226415,-21.5625056604,-21.6427811321,751.89,lap_1,event_1
-27.4887924528,-27.3241886792,-27.221509434,-25.0999603774,-22.1934509434,-24.527245283,-25.3442792453,-24.3321509434,-25.1686037736,-25.1677584906,-25.3724554717,-22.8842037736,-25.7914830189,-25.8423283019,-27.2879018868,-26.8565396226,-26.9432169811,-26.0710283019,-26.5373169811,-23.6163075472,-22.2993603774,-21.6935698113,-21.8921679245,-22.3568226415,-20.3883056604,-20.6443811321,752.21,lap_1,event_1
-24.9274924528,-25.6473886792,-25.523509434,-23.6700603774,-21.1154509434,-23.501245283,-24.0857792453,-23.4731509434,-23.7367037736,-24.4351584906,-24.4844554717,-21.3912037736,-24.7695830189,-24.9502283019,-26.2426018868,-25.4455396226,-25.2880169811,-24.6359283019,-25.2672169811,-22.4076075472,-21.1159603774,-21.0473698113,-20.5370679245,-21.0214226415,-19.3818056604,-19.3131811321,752.53,lap_1,event_1
-25.7817924528,-26.2062886792,-26.712509434,-25.2787603774,-21.8341509434,-24.527245283,-24.9846792453,-24.1601509434,-25.1686037736,-25.5340584906,-25.7264554717,-21.5572037736,-25.2804830189,-24.7718283019,-25.5457018868,-25.0925396226,-25.1041169811,-24.6359283019,-24.7228169811,-22.2349075472,-21.2850603774,-20.7243698113,-20.8758679245,-20.1867226415,-19.3818056604,-19.4795811321,752.85,lap_1,event_1
-26.6347924528,-27.3241886792,-27.221509434,-24.7424603774,-22.3731509434,-24.356245283,-25.1644792453,-23.9881509434,-25.3476037736,-25.3509584906,-25.0174554717,-21.8882037736,-25.1101830189,-25.3070283019,-26.7653018868,-26.3275396226,-25.6558169811,-26.0710283019,-25.9930169811,-23.2710075472,-22.6374603774,-22.5012698113,-22.0615679245,-21.6891226415,-21.2270056604,-20.9771811321,753.17,lap_1,event_1
-28.0017924528,-28.6281886792,-28.579509434,-27.6023603774,-24.1698509434,-26.922245283,-27.3218792453,-26.3921509434,-27.4946037736,-27.7319584906,-27.5014554717,-23.2162037736,-26.8132830189,-26.1991283019,-27.1137018868,-27.5625396226,-26.5754169811,-26.4298283019,-26.5373169811,-24.3071075472,-23.4826603774,-23.3091698113,-23.2473679245,-22.8576226415,-22.7367056604,-22.3084811321,753.49,lap_1,event_1
-27.1477924528,-27.8831886792,-27.051509434,-24.9212603774,-22.3731509434,-25.040245283,-25.5240792453,-24.8471509434,-25.8846037736,-25.9004584906,-26.2594554717,-22.3862037736,-25.6211830189,-24.9502283019,-26.4168018868,-26.5035396226,-25.8397169811,-24.9947283019,-25.8115169811,-24.1344075472,-22.4683603774,-22.1781698113,-22.5697679245,-23.0245226415,-21.7302056604,-21.8092811321,753.81,lap_1,event_1
-26.6347924528,-27.5101886792,-27.221509434,-25.0999603774,-22.1934509434,-24.869245283,-25.1644792453,-24.1601509434,-25.5266037736,-25.9004584906,-25.1944554717,-21.8882037736,-24.5991830189,-24.7718283019,-25.5457018868,-25.0925396226,-25.2880169811,-24.2771283019,-24.7228169811,-22.4076075472,-21.2850603774,-21.2089698113,-21.2146679245,-20.8544226415,-19.7173056604,-19.8123811321,754.13,lap_1,event_1
-29.1967924528,-29.5601886792,-29.768509434,-27.7811603774,-24.1698509434,-26.922245283,-27.3218792453,-26.0491509434,-27.8526037736,-27.9151584906,-28.2114554717,-23.7132037736,-26.9832830189,-26.7344283019,-28.1591018868,-28.2675396226,-28.0466169811,-27.3268283019,-28.1707169811,-25.3432075472,-23.9896603774,-23.7931698113,-23.9248679245,-23.5256226415,-21.8980056604,-21.6427811321,754.45,lap_1,event_1
-30.7337924528,-30.8641886792,-31.126509434,-28.6748603774,-25.4271509434,-27.777245283,-29.1197792453,-28.2801509434,-28.7476037736,-29.1972584906,-29.4544554717,-25.5382037736,-29.1982830189,-28.8755283019,-30.2493018868,-30.2075396226,-29.1497169811,-28.9415283019,-29.6217169811,-27.0702075472,-25.6806603774,-25.0861698113,-25.9578679245,-25.6956226415,-24.9169056604,-24.9709811321,754.77,lap_1,event_1
-31.9287924528,-32.7271886792,-32.484509434,-30.6409603774,-27.0441509434,-30.513245283,-31.0976792453,-29.3101509434,-31.9686037736,-31.3953584906,-31.5844554717,-27.5292037736,-31.7532830189,-30.6595283019,-31.9923018868,-31.2655396226,-31.3567169811,-30.1975283019,-30.5297169811,-27.2432075472,-25.8496603774,-24.6011698113,-25.1108679245,-25.3616226415,-24.0786056604,-24.1388811321,755.09,lap_1,event_1
-30.2217924528,-30.6771886792,-31.635509434,-29.2110603774,-25.7871509434,-28.632245283,-28.9399792453,-28.1091509434,-29.4636037736,-29.5635584906,-29.6314554717,-25.0402037736,-28.8572830189,-28.5185283019,-30.5983018868,-29.6785396226,-29.1497169811,-28.4035283019,-29.2587169811,-26.3792075472,-24.1586603774,-23.6321698113,-24.2636679245,-24.3596226415,-23.2399056604,-23.3068811321,755.41,lap_1,event_1
-29.0257924528,-29.7461886792,-29.598509434,-27.7811603774,-24.3495509434,-26.751245283,-27.5016792453,-26.0491509434,-27.3156037736,-27.3656584906,-27.8564554717,-24.0452037736,-27.4942830189,-27.0915283019,-27.8106018868,-27.3855396226,-26.7593169811,-26.6092283019,-26.7188169811,-24.3071075472,-23.4826603774,-22.3397698113,-22.9085679245,-23.0245226415,-21.3947056604,-21.6427811321,755.73,lap_1,event_1
-28.8547924528,-30.1181886792,-30.617509434,-28.4960603774,-25.6071509434,-28.461245283,-28.9399792453,-28.2801509434,-28.7476037736,-28.8309584906,-29.2764554717,-25.0402037736,-28.5162830189,-28.6965283019,-29.7271018868,-28.6205396226,-28.9657169811,-28.5825283019,-28.7147169811,-24.6524075472,-23.6516603774,-23.3091698113,-22.9085679245,-23.0245226415,-21.5625056604,-21.4763811321,756.05,lap_1,event_1
-31.7587924528,-32.1681886792,-31.635509434,-28.8535603774,-25.7871509434,-28.803245283,-29.8388792453,-28.7951509434,-29.2846037736,-29.5635584906,-29.6314554717,-25.2062037736,-28.6872830189,-28.6965283019,-29.0302018868,-29.1495396226,-29.5177169811,-28.4035283019,-28.8967169811,-27.0702075472,-26.1876603774,-25.7321698113,-26.1268679245,-25.5286226415,-24.7499056604,-24.6381811321,756.37,lap_1,event_1
-32.6117924528,-32.9131886792,-33.163509434,-31.5346603774,-27.7631509434,-31.197245283,-31.6366792453,-30.6841509434,-32.3266037736,-32.1273584906,-31.7614554717,-27.5292037736,-32.4342830189,-31.0165283019,-32.5143018868,-32.6765396226,-31.7247169811,-31.0945283019,-31.2547169811,-28.6242075472,-26.1876603774,-25.2471698113,-25.6188679245,-26.0296226415,-24.4139056604,-24.3052811321,756.69,lap_1,event_1
-29.7087924528,-30.4911886792,-30.956509434,-29.0323603774,-25.4271509434,-28.461245283,-28.5803792453,-27.5941509434,-28.2106037736,-28.6477584906,-28.5664554717,-24.5432037736,-28.1762830189,-27.2695283019,-28.5075018868,-28.6205396226,-28.2305169811,-27.5062283019,-28.3517169811,-25.6882075472,-24.4966603774,-23.6321698113,-24.0942679245,-23.8596226415,-22.4012056604,-22.8076811321,757.01,lap_1,event_1
-27.3177924528,-27.3241886792,-27.560509434,-26.5299603774,-22.9121509434,-26.067245283,-26.6027792453,-25.7051509434,-26.5996037736,-26.6330584906,-27.1464554717,-22.5522037736,-25.2804830189,-25.4854283019,-25.8942018868,-26.3275396226,-25.4719169811,-24.9947283019,-25.8115169811,-23.4437075472,-21.6231603774,-21.0473698113,-21.0452679245,-21.1883226415,-20.5560056604,-20.9771811321,757.33,lap_1,event_1
-23.2196924528,-23.4117886792,-24.165509434,-22.9550603774,-20.2170509434,-22.817245283,-23.1868792453,-22.4431509434,-22.6629037736,-22.7867584906,-22.8874554717,-18.5709037736,-21.7036830189,-21.3819283019,-22.0612018868,-22.0945396226,-21.9778169811,-21.2273283019,-21.2752169811,-19.6446075472,-18.9183603774,-18.3011698113,-18.3350679245,-18.3505226415,-17.5367056604,-17.6490811321,757.65,lap_1,event_1
-20.6581924528,-20.4309886792,-20.260309434,-19.0201603774,-16.8032509434,-19.055045283,-19.2272792453,-18.4951509434,-19.6206037736,-19.1187584906,-19.1594554717,-16.5803037736,-19.1487830189,-18.8841283019,-19.6216418868,-19.2725396226,-20.1387169811,-19.4333283019,-19.0977169811,-17.7451075472,-17.5660603774,-16.8472698113,-17.6574679245,-17.0151226415,-16.1948056604,-16.3177811321,757.97,lap_1,event_2
-21.5119924528,-22.1076886792,-22.467509434,-21.1676603774,-18.0609509434,-20.594145283,-21.2092492453,-20.2121509434,-20.8733037736,-21.1383584906,-20.7574554717,-16.7462037736,-19.3191830189,-18.7057283019,-19.0978218868,-19.0965396226,-19.5870169811,-18.8951283019,-19.6421169811,-17.7451075472,-17.3969603774,-17.1703698113,-17.4880679245,-17.0151226415,-16.3625056604,-16.3177811321,758.29,lap_1,event_2
-21.6827924528,-21.9213886792,-22.297709434,-19.7359603774,-17.7016509434,-19.739045283,-20.1285992453,-19.6971509434,-19.7996037736,-20.0367584906,-19.8694554717,-17.0779037736,-19.3191830189,-19.4193283019,-20.1447518868,-19.9775396226,-20.3226169811,-20.1509283019,-20.0050169811,-17.3997075472,-17.2279603774,-16.8472698113,-16.3023679245,-15.8466226415,-15.1883056604,-14.8194311321,758.61,lap_1,event_2
-24.4150924528,-24.5295886792,-25.353509434,-22.7763603774,-20.2170509434,-22.646445283,-23.3666792453,-22.1001509434,-23.3788037736,-23.1530584906,-23.5974554717,-19.7322037736,-22.8959830189,-22.6308283019,-23.1066018868,-22.9765396226,-23.2651169811,-22.3037283019,-22.5453169811,-20.6807075472,-19.7636603774,-19.4319698113,-18.6737679245,-18.8513226415,-18.0399056604,-17.9818811321,758.93,lap_1,event_2
-24.2443924528,-24.5295886792,-24.504509434,-23.1338603774,-20.5763509434,-22.817245283,-23.5464792453,-22.6151509434,-23.0209037736,-23.3362584906,-23.4194554717,-19.5662037736,-22.7256830189,-22.4524283019,-23.4550018868,-23.3295396226,-23.0812169811,-22.6625283019,-23.0897169811,-21.3715075472,-19.9326603774,-19.7550698113,-19.5207679245,-19.6859226415,-18.8786056604,-19.3131811321,759.25,lap_1,event_2
-24.7566924528,-25.2747886792,-26.202509434,-24.0275603774,-20.9357509434,-23.501245283,-24.0857792453,-23.3021509434,-24.0946037736,-24.4351584906,-23.9524554717,-19.7322037736,-22.7256830189,-22.6308283019,-23.6292018868,-23.1525396226,-23.4490169811,-22.8419283019,-23.2712169811,-20.8534075472,-21.2850603774,-20.4012698113,-20.0289679245,-19.6859226415,-18.7109056604,-18.4810811321,759.57,lap_1,event_2
-25.2689924528,-25.2747886792,-25.523509434,-23.3125603774,-20.2170509434,-22.988245283,-23.7261792453,-22.6151509434,-22.8419037736,-22.7867584906,-22.7094554717,-19.4002037736,-22.0443830189,-21.7387283019,-22.4097018868,-22.2705396226,-22.8973169811,-22.1243283019,-22.7268169811,-20.5080075472,-20.6088603774,-19.4319698113,-19.6901679245,-19.0182226415,-17.8722056604,-17.6490811321,759.89,lap_1,event_2
-25.7817924528,-26.2062886792,-26.032509434,-23.4912603774,-20.9357509434,-23.159245283,-23.3666792453,-22.6151509434,-23.1998037736,-22.9699584906,-22.7094554717,-19.2345037736,-22.3849830189,-21.5603283019,-21.8870018868,-21.3885396226,-21.6100169811,-21.2273283019,-21.0937169811,-18.4358075472,-17.9041603774,-17.6549698113,-16.8105679245,-17.1820226415,-16.3625056604,-15.9850111321,760.21,lap_1,event_2
-24.4150924528,-25.4610886792,-25.353509434,-24.3850603774,-21.2950509434,-23.672245283,-24.0857792453,-23.3021509434,-24.2736037736,-24.8014584906,-24.6624554717,-20.8932037736,-23.7475830189,-22.9876283019,-24.1519018868,-24.3875396226,-24.0007169811,-23.0213283019,-23.8155169811,-21.5441075472,-20.6088603774,-19.9165698113,-20.3676679245,-20.5206226415,-19.5496056604,-19.3131811321,760.53,lap_1,event_2
-24.0735924528,-24.5295886792,-24.335509434,-22.4188603774,-20.0373509434,-21.962345283,-22.4677792453,-22.1001509434,-23.0209037736,-23.1530584906,-22.8874554717,-19.5662037736,-22.8959830189,-22.2740283019,-22.5839018868,-22.4475396226,-22.7134169811,-21.7655283019,-22.0010169811,-20.3354075472,-19.0874603774,-18.6242698113,-19.1819679245,-18.6844226415,-18.5431056604,-18.3146811321,760.85,lap_1,event_2
-24.4150924528,-24.5295886792,-24.844509434,-22.7763603774,-20.0373509434,-22.646445283,-22.6474792453,-21.9281509434,-22.8419037736,-22.9699584906,-23.2424554717,-20.5612037736,-24.0882830189,-23.3445283019,-24.5004018868,-24.0345396226,-24.0007169811,-23.7389283019,-23.9970169811,-21.5441075472,-20.4398603774,-20.4012698113,-20.5370679245,-20.3536226415,-19.0464056604,-19.1467811321,761.17,lap_1,event_2
-23.5612924528,-24.3432886792,-24.335509434,-23.3125603774,-20.3967509434,-22.817245283,-23.1868792453,-22.6151509434,-23.0209037736,-23.5193584906,-23.2424554717,-20.2302037736,-23.2365830189,-23.1660283019,-23.9777018868,-24.0345396226,-24.3685169811,-23.3801283019,-23.9970169811,-21.8895075472,-20.2707603774,-19.7550698113,-20.0289679245,-20.1867226415,-19.7173056604,-19.6459811321,761.49,lap_1,event_2
-22.5366924528,-22.8528886792,-22.637309434,-20.6307903774,-18.5999509434,-20.594145283,-20.6693692453,-20.2121509434,-20.6944037736,-20.2203284906,-20.4024554717,-18.7368037736,-21.0223830189,-20.4898283019,-21.3643018868,-21.3885396226,-21.2422169811,-21.0479283019,-21.2752169811,-19.2992075472,-18.2421603774,-17.1703698113,-17.6574679245,-17.8497226415,-16.6980056604,-16.8170811321,761.81,lap_1,event_2
-21.1704924528,-21.7350886792,-21.958109434,-20.4518203774,-17.8812509434,-20.252145283,-20.6693692453,-19.8681509434,-20.6944037736,-20.7711184906,-20.9344554717,-18.0733037736,-21.1926830189,-20.4898283019,-21.3643018868,-21.5655396226,-21.0583169811,-20.3303283019,-21.4566169811,-19.4719075472,-17.5660603774,-17.4934698113,-17.6574679245,-18.3505226415,-16.8657056604,-17.1498811321,762.13,lap_1,event_2
-22.8781924528,-23.0391886792,-23.316509434,-21.3464003774,-19.1389509434,-20.765245283,-21.3890292453,-20.8981509434,-20.8733037736,-21.5046684906,-21.8224554717,-19.0686037736,-21.3630830189,-21.2035283019,-21.1901018868,-21.3885396226,-21.4261169811,-21.5861283019,-21.6381169811,-19.4719075472,-18.7493603774,-18.4626698113,-18.3350679245,-18.5174226415,-17.5367056604,-17.6490811321,762.45,lap_1,event_2
-24.4150924528,-24.5295886792,-25.014509434,-23.4912603774,-20.3967509434,-23.159245283,-23.5464792453,-22.6151509434,-23.7367037736,-23.7025584906,-23.5974554717,-20.8932037736,-23.7475830189,-23.1660283019,-24.5004018868,-24.2105396226,-24.0007169811,-23.5595283019,-23.8155169811,-21.7168075472,-20.6088603774,-19.9165698113,-20.0289679245,-20.3536226415,-19.3818056604,-19.4795811321,762.77,lap_1,event_2
-25.7817924528,-26.2062886792,-26.542509434,-24.5637603774,-22.0137509434,-24.185245283,-25.1644792453,-24.3321509434,-24.9894037736,-25.3509584906,-25.9044554717,-21.3912037736,-24.7695830189,-24.5934283019,-25.0230018868,-25.2695396226,-25.1041169811,-24.8153283019,-24.9042169811,-22.2349075472,-21.7921603774,-21.5320698113,-21.2146679245,-21.1883226415,-20.3883056604,-20.6443811321,763.09,lap_1,event_2
-26.8057924528,-26.7652886792,-27.221509434,-24.9212603774,-21.8341509434,-24.698245283,-25.5240792453,-24.8471509434,-24.9894037736,-25.1677584906,-25.3724554717,-21.3912037736,-24.7695830189,-24.7718283019,-25.1973018868,-25.0925396226,-25.2880169811,-24.6359283019,-24.5413169811,-22.2349075472,-22.6374603774,-21.8551698113,-21.5534679245,-21.0214226415,-20.3883056604,-20.3115811321,763.41,lap_1,event_2
-26.9767924528,-27.8831886792,-28.240509434,-26.7086603774,-22.9121509434,-26.067245283,-26.4229792453,-25.5341509434,-25.8846037736,-26.2667584906,-26.0814554717,-21.8882037736,-24.9398830189,-24.4150283019,-25.8942018868,-25.9745396226,-24.7363169811,-24.2771283019,-25.0857169811,-22.7529075472,-21.6231603774,-21.0473698113,-21.0452679245,-20.8544226415,-19.3818056604,-18.9802811321,763.73,lap_1,event_3
-26.1227924528,-26.7652886792,-27.221509434,-25.8149603774,-22.7324509434,-25.212245283,-26.0633792453,-25.1901509434,-26.2426037736,-25.9004584906,-26.4364554717,-21.8882037736,-25.2804830189,-24.2365283019,-24.8488018868,-25.2695396226,-25.4719169811,-24.4565283019,-25.0857169811,-22.9256075472,-21.7921603774,-21.3704698113,-21.7228679245,-21.1883226415,-20.5560056604,-20.4779811321,764.05,lap_1,event_3
-24.7566924528,-25.2747886792,-25.014509434,-23.1338603774,-20.5763509434,-22.988245283,-23.5464792453,-22.9581509434,-23.7367037736,-23.7025584906,-23.7744554717,-21.5572037736,-24.4288830189,-24.2365283019,-24.6746018868,-24.7405396226,-24.9202169811,-24.2771283019,-24.1784169811,-21.7168075472,-20.7779603774,-20.2396698113,-20.7064679245,-20.6875226415,-20.2205056604,-20.4779811321,764.37,lap_1,event_3
-23.7320924528,-23.5980886792,-23.995509434,-22.2401603774,-20.2170509434,-21.791345283,-22.6474792453,-22.1001509434,-22.4840037736,-22.9699584906,-23.4194554717,-20.0642037736,-23.2365830189,-22.4524283019,-23.8035018868,-23.8585396226,-23.4490169811,-22.6625283019,-22.9082169811,-21.1988075472,-20.2707603774,-19.7550698113,-19.8595679245,-19.8529226415,-19.3818056604,-19.4795811321,764.69,lap_1,event_3
-23.9027924528,-24.1569886792,-24.504509434,-23.1338603774,-20.5763509434,-22.475445283,-23.1868792453,-22.9581509434,-23.1998037736,-23.5193584906,-23.5974554717,-20.8932037736,-23.5772830189,-23.3445283019,-24.1519018868,-24.3875396226,-24.5524169811,-23.7389283019,-24.1784169811,-22.2349075472,-20.6088603774,-20.2396698113,-20.3676679245,-20.5206226415,-19.5496056604,-19.6459811321,765.01,lap_1,event_3
-24.0735924528,-24.1569886792,-23.995509434,-22.5975603774,-20.2170509434,-22.304445283,-22.1081792453,-22.1001509434,-22.8419037736,-22.9699584906,-22.8874554717,-20.8932037736,-23.5772830189,-22.9876283019,-24.1519018868,-24.0345396226,-23.8168169811,-23.7389283019,-24.5413169811,-21.8895075472,-20.7779603774,-20.0781698113,-20.3676679245,-20.1867226415,-20.2205056604,-19.6459811321,765.33,lap_1,event_3
-23.0489924528,-22.8528886792,-22.976809434,-20.8097103774,-18.9593509434,-20.423145283,-20.4891092453,-19.6971509434,-20.3365037736,-20.5875184906,-20.7574554717,-18.5709037736,-20.8520830189,-20.4898283019,-21.5385018868,-21.5655396226,-21.6100169811,-21.0479283019,-21.4566169811,-20.3354075472,-18.9183603774,-18.7857698113,-18.6737679245,-19.0182226415,-18.3754056604,-18.9802811321,765.65,lap_1,event_3
-22.8781924528,-22.8528886792,-23.146509434,-21.8826303774,-19.3186509434,-21.449345283,-21.9283792453,-21.2421509434,-21.5892037736,-22.0541384906,-22.5324554717,-19.7322037736,-21.8739830189,-21.9171283019,-22.5839018868,-22.2705396226,-22.7134169811,-22.8419283019,-23.2712169811,-21.5441075472,-20.7779603774,-20.8858698113,-21.3840679245,-21.1883226415,-20.2205056604,-20.4779811321,765.97,lap_1,event_3
-20.8288924528,-21.3624886792,-21.958109434,-20.2728503774,-18.2406509434,-19.568045283,-19.7680792453,-19.5251509434,-19.6206037736,-20.0367584906,-20.0474554717,-18.4050037736,-20.8520830189,-20.3114283019,-21.3643018868,-20.8595396226,-21.2422169811,-20.6891283019,-21.4566169811,-18.9539075472,-18.5802603774,-18.4626698113,-18.3350679245,-18.0167226415,-17.5367056604,-17.6490811321,766.29,lap_1,event_3
-22.7073924528,-23.0391886792,-23.486509434,-21.7038903774,-19.3186509434,-21.449345283,-21.9283792453,-21.5851509434,-21.5892037736,-21.8709784906,-21.6444554717,-18.5709037736,-21.3630830189,-20.8466283019,-21.5385018868,-21.2125396226,-21.4261169811,-21.4067283019,-21.2752169811,-19.2992075472,-19.4255603774,-18.9473698113,-18.8431679245,-18.5174226415,-17.7044056604,-17.6490811321,766.61,lap_1,event_3
-22.3658924528,-22.6665886792,-23.316509434,-22.4188603774,-20.3967509434,-22.133345283,-22.2879792453,-22.2721509434,-23.0209037736,-22.9699584906,-23.4194554717,-19.7322037736,-22.5552830189,-21.5603283019,-22.9323018868,-22.9765396226,-23.0812169811,-22.4831283019,-22.7268169811,-21.5441075472,-19.7636603774,-19.4319698113,-20.0289679245,-20.1867226415,-19.2141056604,-19.3131811321,766.93,lap_1,event_3
-23.5612924528,-23.4117886792,-23.316509434,-21.8826303774,-19.4983509434,-21.620345283,-21.5688192453,-21.0701509434,-22.4840037736,-22.0541384906,-22.3544554717,-19.0686037736,-22.3849830189,-20.8466283019,-21.7128018868,-21.9185396226,-21.6100169811,-20.8685283019,-21.4566169811,-19.9900075472,-19.4255603774,-18.6242698113,-19.0125679245,-18.5174226415,-18.5431056604,-18.6474811321,767.25,lap_1,event_3
-23.7320924528,-24.1569886792,-23.655509434,-22.0613703774,-19.8576509434,-21.962345283,-22.2879792453,-21.0701509434,-21.9471037736,-22.4204584906,-22.3544554717,-19.8982037736,-22.3849830189,-22.4524283019,-23.1066018868,-22.9765396226,-22.5295169811,-22.4831283019,-23.2712169811,-20.8534075472,-19.7636603774,-19.2704698113,-19.6901679245,-19.3521226415,-19.2141056604,-19.3131811321,767.57,lap_1,event_3
-23.3904924528,-23.9706886792,-23.825509434,-22.5975603774,-20.0373509434,-21.962345283,-23.0070792453,-22.2721509434,-23.0209037736,-23.1530584906,-23.4194554717,-20.2302037736,-23.5772830189,-23.1660283019,-24.1519018868,-24.0345396226,-24.1846169811,-23.5595283019,-23.6341169811,-21.8895075472,-20.9469603774,-20.2396698113,-20.1982679245,-20.1867226415,-19.7173056604,-19.6459811321,767.89,lap_1,event_3
-23.3904924528,-23.4117886792,-23.316509434,-21.8826303774,-19.4983509434,-21.449345283,-21.7485992453,-21.2421509434,-21.7681037736,-21.8709784906,-21.6444554717,-20.2302037736,-22.8959830189,-22.2740283019,-22.9323018868,-23.3295396226,-23.8168169811,-23.0213283019,-23.6341169811,-22.0622075472,-21.4540603774,-20.7243698113,-20.8758679245,-21.0214226415,-20.0528056604,-20.3115811321,768.21,lap_1,event_3
-23.2196924528,-23.7823886792,-23.655509434,-21.7038903774,-18.7796509434,-21.107245283,-21.7483292453,-20.7231509434,-21.2313037736,-21.3215184906,-21.4604554717,-18.7341037736,-21.5319830189,-21.7387283019,-22.5839018868,-21.7415396226,-22.8973169811,-22.1231283019,-23.0878169811,-20.1613075472,-19.5925603774,-19.4300698113,-19.3500679245,-19.3521226415,-19.0450056604,-19.1467811321,768.53,lap_1,event_3
-22.3658924528,-23.0374886792,-23.146509434,-22.5975603774,-19.8576509434,-21.791345283,-21.9280792453,-21.4101509434,-21.7681037736,-22.2372584906,-22.1694554717,-18.9000037736,-21.5319830189,-21.2035283019,-22.4097018868,-21.9185396226,-21.9778169811,-22.1231283019,-22.3623169811,-21.3697075472,-20.4375603774,-20.5605698113,-20.8740679245,-20.8544226415,-20.5542056604,-20.8107811321,768.85,lap_1,event_3
